id,ground_truths,query,original_answers,reranked_answers
978,"[627778, 470876, 627785, 39766, 119736, 163450, 21436]","Looking for a dependable 700 x 19 / 23 inner tube for my road bike. Does Vittoria, or any prominent brand, offer such a product?","[627778, 627781, 627785, 119736, 108117, 24198, 531227, 543487, 152441, 21436, 124002, 82708, 204945, 531222, 318122, 301983, 875168, 941816, 249868, 443070]","[627778, 119736, 21436, 627781, 627785, 24198, 108117, 543487, 531227, 152441, 124002, 82708, 204945, 531222, 318122, 301983, 875168, 941816, 249868, 443070]"
5106,[496255],Is there any men's tank top available from Under Armour?,"[638063, 596802, 638064, 451281, 536067, 451277, 596798, 451318, 680631, 451310, 760484, 638074, 596826, 596760, 596756, 940231, 940230, 596805, 536076, 496255]","[638063, 638064, 536067, 451277, 596798, 451318, 760484, 451310, 940231, 536076, 596802, 451281, 638074, 596826, 940230, 596805, 596760, 496255, 680631, 596756]"
4722,"[456604, 456078]","Looking for a high quality batting glove with a neoprene wristband that's redesigned for comfort. It should include technology to stop the leather from bunching and offer a smooth, flexible fit. We had issues earlier with gloves being small and wearing out rapidly, so are there any high-grade alternatives available?","[790719, 177999, 3265, 756357, 3306, 312293, 817644, 930053, 56367, 519929, 930258, 347309, 816589, 906493, 938967, 626944, 626939, 478921, 626955, 626962]","[626944, 626939, 478921, 626955, 626962, 177999, 3265, 756357, 3306, 817644, 930053, 519929, 930258, 816589, 906493, 790719, 312293, 56367, 347309, 938967]"
8291,"[202369, 527293, 862982]",Can you suggest a pair of comfortable shoes that come in a standard shoe box of around 14 x 9 x 5 inches?,"[689733, 37386, 508114, 815595, 732233, 274287, 650783, 730297, 690231, 872148, 953500, 443710, 826587, 598593, 742176, 805185, 451293, 465673, 607454, 596063]","[37386, 689733, 508114, 815595, 732233, 274287, 650783, 730297, 690231, 872148, 953500, 443710, 826587, 598593, 742176, 805185, 451293, 465673, 607454, 596063]"
614,"[8904, 379990, 348496, 26734]","What's a recommended Coleman catalytic heater known for being safe, efficient and reliable, without a focus on features like adjustability or instant starting systems?","[8904, 379990, 26734, 348496, 545, 83038, 395335, 542257, 395340, 8926, 83060, 109089, 8863, 8992, 9778, 8949, 152627, 301894, 322816, 276958]","[8904, 379990, 26734, 348496, 8949, 83038, 8926, 395340, 395335, 83060, 109089, 8863, 542257, 545, 9778, 8992, 152627, 301894, 322816, 276958]"
2235,"[129643, 339379, 176820, 524222]","Can you recommend a set of long sleeve t-shirts for Chicago Bulls that provides versatility, giving three distinct style options from the combination of two shirts?","[445760, 445769, 726439, 372950, 372958, 454271, 130515, 372965, 338329, 372953, 130517, 338320, 338333, 477630, 519318, 176820, 129643, 339379, 294401, 742989]","[176820, 339379, 129643, 445760, 726439, 372950, 372958, 130515, 294401, 742989, 445769, 454271, 372965, 338329, 372953, 130517, 338320, 338333, 477630, 519318]"
8903,[935875],Can you suggest a comfortable and health-promoting bicycle back seat cushion? I've heard that those with honeycomb design surfaces are good.,"[952888, 922523, 823085, 894583, 560381, 622135, 285049, 291606, 45601, 945357, 658280, 625360, 858314, 814023, 878322, 935875, 735661, 929521, 660591, 299718]","[935875, 952888, 823085, 622135, 291606, 858314, 814023, 878322, 658280, 945357, 894583, 560381, 922523, 285049, 45601, 625360, 735661, 929521, 660591, 299718]"
3889,"[850148, 359318]","Can you find a lightweight women's v-neck tee, made mostly of cotton and rayon and having a shipping weight of approximately 5.6 ounces?","[261014, 216301, 339211, 261018, 220495, 215227, 215306, 339205, 260996, 215199, 261036, 339174, 339048, 339084, 339151, 733542, 255468, 603294, 841678, 811762]","[215227, 215306, 339084, 261014, 216301, 339211, 261018, 220495, 339205, 260996, 215199, 261036, 339174, 339048, 339151, 733542, 603294, 255468, 841678, 811762]"
8925,[938450],Where can I find durable and supportive shoelaces from HICKIES?,"[938450, 707077, 170320, 808932, 808930, 320311, 377978, 513470, 129707, 377902, 491657, 637287, 377904, 369281, 400679, 865119, 568873, 292885, 913907, 829508]","[938450, 707077, 568873, 170320, 808932, 808930, 320311, 377978, 513470, 129707, 377902, 491657, 637287, 377904, 865119, 369281, 400679, 292885, 913907, 829508]"
2241,"[650498, 54409, 622797, 178014, 59794, 111157, 214043, 54398]","Looking for Nike swimming goggles with a silicone double strap for comfort. They should ideally have wrap-around, optically polished lenses for a clear underwater view.","[892785, 722906, 575671, 562425, 38801, 195039, 601255, 81683, 519070, 375002, 161558, 901460, 570359, 874606, 382466, 178014, 178029, 929834, 137694, 777464]","[178014, 892785, 722906, 178029, 195039, 601255, 519070, 575671, 81683, 562425, 38801, 375002, 161558, 901460, 570359, 874606, 382466, 929834, 777464, 137694]"
8423,"[877356, 908686, 696911, 908752, 877362, 749300, 877333, 697016, 908734]",Where can I find a Majestic brand men's polo shirt with a perfect fit and a beautiful print design on the front?,"[294376, 302742, 302729, 308622, 294348, 883997, 294335, 884014, 69098, 884011, 697106, 393676, 908592, 148400, 285910, 162249, 623348, 401991, 393673, 302744]","[308622, 294376, 884011, 697106, 908592, 884014, 883997, 162249, 623348, 393673, 302742, 302729, 294348, 294335, 148400, 393676, 69098, 285910, 302744, 401991]"
8948,"[641730, 808322, 790472, 692840, 941866, 692849, 845938, 808893]",Looking for an authentic Adidas bucket hat made of 100% polyester. Can you help me find one?,"[492967, 346100, 366901, 393166, 254893, 84077, 555278, 385217, 680086, 427297, 533240, 724531, 334150, 857850, 627713, 941866, 692840, 808322, 692849, 668385]","[941866, 692840, 808322, 692849, 668385, 492967, 346100, 366901, 393166, 254893, 84077, 385217, 680086, 555278, 427297, 533240, 724531, 334150, 857850, 627713]"
6793,"[685207, 685208, 685209, 685211, 685212, 685214, 685215, 685216, 685217, 685218, 685220, 685221, 685222, 685223, 685226, 685227, 685228, 685229, 685232, 685233]",Looking for a Baleaf cycling jersey with UPF sun protection to shield my skin from harmful sun rays during my rides.,"[685216, 685227, 685222, 685214, 685218, 685232, 685221, 685229, 685211, 685210, 685208, 685212, 952137, 685233, 599961, 938886, 685226, 685209, 685220, 916809]","[952137, 685216, 685227, 685222, 685218, 685214, 685232, 685221, 685211, 685212, 685233, 685226, 685209, 685229, 685210, 685220, 685208, 938886, 599961, 916809]"
1279,[72897],Could you recommend a bamboo longboard skateboard from Blank Skateboards?,"[72897, 77237, 72882, 298464, 729312, 601662, 704640, 640967, 631326, 672468, 702994, 631323, 733392, 729300, 729298, 543467, 543469, 874575, 417336, 162023]","[72897, 77237, 543467, 72882, 298464, 874575, 704640, 640967, 543469, 417336, 162023, 729312, 601662, 631326, 672468, 702994, 631323, 733392, 729300, 729298]"
4646,"[465280, 229185, 698722, 57121, 454372, 83591, 449001, 121097, 133808, 354931, 497077, 237080, 586265]","Looking for a premium leather gun holster that offers a snug fit, comfort for carrying, and is often viewed alongside the Holster with Magazine Pouch Fits Bersa Thunder 380 & Concealed Carry?","[449001, 489146, 133808, 497077, 698722, 237080, 121097, 531583, 908277, 185927, 120398, 486669, 486670, 641047, 940058, 72326, 331107, 473759, 450397, 429047]","[449001, 133808, 237080, 121097, 698722, 497077, 489146, 531583, 940058, 473759, 185927, 120398, 450397, 486669, 486670, 641047, 908277, 72326, 331107, 429047]"
2061,"[279684, 577031, 586408, 817805, 399153, 158034, 247544, 310909, 110623]",Can you suggest some high-quality badminton racquets with a BOX frame design?,"[399153, 158034, 32576, 536143, 473116, 693392, 29006, 569245, 633573, 246029, 177722, 817805, 738911, 817810, 835095, 485445, 823535, 823540, 598864, 384455]","[399153, 158034, 32576, 536143, 473116, 693392, 29006, 569245, 633573, 246029, 177722, 817805, 738911, 817810, 835095, 485445, 823535, 823540, 598864, 384455]"
5623,[554494],"What's the best summer hoof gel that dries quickly and doesn't attract dirt? I typically pair this with Effol Winter Hoof Gel, so any similar recommendations would be appreciated.","[554491, 554494, 547900, 551052, 24566, 916581, 24406, 271737, 80220, 195220, 624935, 624351, 389491, 44008, 554487, 880550, 624361, 118925, 523807, 554486]","[554494, 551052, 547900, 916581, 271737, 554491, 24566, 195220, 44008, 554487, 80220, 624351, 389491, 24406, 880550, 624935, 624361, 118925, 523807, 554486]"
6295,"[389824, 845507, 627620, 619109, 744134, 944202, 840330, 354126, 470255, 619729, 470257, 625619, 462578, 405338, 757948, 493181]","I'm looking for a bike frame pannier bag that comes with a headphone jack. My needs include it being able to securely hold my phone while also providing room for other items like wallet and keys. Size-wise, I'm aiming for something around 19.5 * 10 * 9cm. Ideally, the bag should have a sizable opening to ensure there's no hassle inserting and removing items, even when there's a headphone plugged in. Can you help me find such a product?","[730548, 746255, 497812, 828163, 151563, 722238, 840667, 760126, 14941, 769074, 598725, 623000, 761888, 454007, 746253, 584416, 725656, 397884, 448732, 902059]","[902059, 730548, 448732, 397884, 584416, 725656, 497812, 840667, 151563, 746255, 828163, 760126, 722238, 14941, 769074, 761888, 598725, 623000, 454007, 746253]"
2288,[184351],What are some wireless optical mouse options from Tribeca?,"[184344, 184294, 184337, 184351, 184304, 184325, 184327, 184330, 184341, 184323, 184446, 184308, 184302, 184312, 184305, 248142, 241668, 212872, 248141, 224098]","[184344, 184294, 184337, 184351, 184304, 184325, 184327, 184330, 184341, 184323, 184446, 184308, 184302, 184312, 184305, 248142, 241668, 248141, 224098, 212872]"
6528,[653408],Does Amazon have any Green Bay brand light-up ornaments in stock?,"[653408, 906128, 268670, 668365, 29144, 208976, 830371, 97221, 180985, 91236, 722648, 909818, 501278, 141674, 722009, 372853, 721118, 125299, 658642, 356222]","[653408, 906128, 268670, 29144, 180985, 668365, 830371, 97221, 91236, 722648, 909818, 501278, 141674, 208976, 722009, 372853, 721118, 658642, 356222, 125299]"
1671,"[115553, 115546, 187135]","I'm on the hunt for a portable travel spinning rod ideal for air travel. I've had positive experiences with the Okuma Nomad Inshore Saltwater Multi Action Travel Rods-NTi-S-703ML-M (Blue/Black, 7-Feet) and Okuma NOMAD Travel Casting Rod (15-40 Lbs, 7-Feet, Medium-Light), which I found perfect for my travels. I'm also interested in finding something similar to the DAIWA TRIPLE B B.B.B 666TLFS by Daiwa spinning rod.","[57472, 1208, 55261, 139287, 170829, 170823, 149465, 50310, 170832, 643958, 555219, 5121, 139098, 166664, 452912, 207728, 187135, 187138, 239620, 115546]","[187138, 239620, 115546, 187135, 207728, 57472, 1208, 55261, 170829, 170823, 149465, 170832, 555219, 643958, 5121, 139287, 50310, 139098, 166664, 452912]"
597,"[764641, 47176, 318664, 29965, 8526, 314063, 549722, 8571, 764636, 764635]",What are some recommended Glock shooting sports caps with adjustable straps suitable for larger head sizes?,"[764635, 764638, 817965, 314063, 8526, 764641, 764636, 8571, 47176, 549722, 554742, 29965, 219542, 549713, 617464, 549718, 318664, 224535, 826098, 826103]","[764641, 8526, 817965, 764635, 764638, 314063, 764636, 8571, 47176, 549722, 554742, 29965, 219542, 549713, 617464, 549718, 318664, 224535, 826098, 826103]"
5716,"[562121, 511658, 486734, 699662, 111377, 754449, 857939, 818201, 424157]",Are there any metal hangers suitable for hanging clay pigeons during shooting practice that are compatible with a TyCa Industries target stand?,"[735581, 735549, 735544, 735559, 942541, 692901, 755056, 945747, 699662, 700187, 713707, 692882, 755052, 755058, 753479, 737922, 737937, 562121, 447217, 861050]","[737922, 737937, 735581, 735559, 699662, 735549, 713707, 755056, 755052, 562121, 692901, 700187, 753479, 447217, 861050, 945747, 735544, 692882, 942541, 755058]"
572,[8203],"Is there a well-constructed leather sheath with durable stitching available for my Woodman's Pal 284? Ideally, it would come with a matching concave axe blade for chopping wood.","[270768, 165303, 419442, 387408, 938893, 847535, 717393, 883435, 50920, 731462, 883043, 306243, 50914, 787306, 188844, 135737, 8202, 8203, 380720, 352786]","[135737, 8203, 352786, 270768, 165303, 419442, 387408, 50920, 50914, 787306, 883435, 731462, 306243, 188844, 883043, 847535, 380720, 938893, 8202, 717393]"
8970,"[792003, 201405, 944520, 944521, 242410, 683531, 335500, 460718, 772785, 602194, 599794, 298227, 944533, 335829, 298231, 243576, 456728, 519773]","Are there any hiking pants primarily made of nylon mixed with a bit of elastane? I'm in search of pairs that are not only lightweight and comfortable but are also equipped with advanced repellency technologies such as Omni-Shield. My main focus is not on the fit, but rather on the materials and features that cater to my needs.","[600723, 896283, 872842, 171831, 896281, 298597, 174126, 335500, 242378, 299005, 75458, 297994, 850330, 777606, 557917, 110900, 575839, 110871, 60952, 336307]","[896283, 872842, 896281, 298597, 600723, 171831, 174126, 242378, 299005, 777606, 335500, 297994, 850330, 75458, 557917, 110900, 575839, 110871, 60952, 336307]"
2044,"[156384, 735842, 15496, 170157, 156240, 156305]",Can you suggest a durable Berkley brand boat spinning rod made from solid glass blanks?,"[668320, 668328, 303729, 15511, 668327, 15492, 303737, 156384, 15499, 156305, 142850, 351918, 15490, 784441, 299984, 278536, 437399, 646284, 180224, 478362]","[156384, 156305, 668320, 668328, 668327, 303729, 303737, 15499, 142850, 351918, 15490, 15511, 15492, 784441, 299984, 278536, 437399, 646284, 180224, 478362]"
2746,"[235137, 260997, 235177, 237067, 239981, 239927, 221626, 239996]","Are there any fun wristbands available that reflect my love for riding, specifically with a knobby or sand paddle tire design? It would be cool if it could also make a 'BRAAWAP!!' sound. Any recommendations?","[221626, 260997, 235177, 235137, 547030, 221659, 216103, 367620, 382394, 669440, 373020, 382391, 232913, 525392, 382392, 237067, 239927, 239996, 239981, 211725]","[239927, 260997, 235177, 239996, 239981, 221626, 235137, 237067, 211725, 547030, 221659, 216103, 367620, 382394, 669440, 373020, 382391, 232913, 525392, 382392]"
3214,[284916],"I'm in search of a classy hunting knife that's roughly 13.5 inches in length. I've previously purchased and enjoyed the Best.Buy.Damascus1 Red Wood 12"" Fixed Blade Custom 440c Stainless Steel Hunting Knife. Any recommendations for a similar style or something that would pair well with this knife would be appreciated.","[949228, 842657, 894954, 853118, 931814, 932884, 930246, 930217, 748265, 949227, 782670, 919082, 830725, 837077, 932994, 342853, 445298, 766278, 353422, 324498]","[949228, 842657, 894954, 853118, 931814, 932884, 930246, 930217, 919082, 445298, 949227, 782670, 830725, 837077, 748265, 932994, 342853, 766278, 353422, 324498]"
7375,"[753920, 426688]",What are some recommended aminco branded lanyard key chains?,"[192924, 522502, 369056, 344824, 49928, 274428, 200349, 369041, 708753, 529698, 369049, 373670, 369042, 356816, 503578, 503593, 837276, 172654, 716975, 279226]","[369056, 192924, 522502, 49928, 373670, 200349, 344824, 274428, 369041, 529698, 369049, 369042, 503593, 356816, 708753, 503578, 172654, 716975, 279226, 837276]"
3523,"[723168, 241504, 334950, 358280, 249003, 926971, 612048, 607537, 607538, 45267, 607548, 324315, 223292, 320510]",Looking for a Michigan Wolverines t-shirt with a comfortable rib-knit collar and a screen printed graphic. Any suggestions for ones that are also soft to the touch?,"[701191, 701248, 701379, 820443, 894022, 893997, 569928, 358286, 723626, 234641, 946443, 593210, 455325, 125832, 483543, 510395, 607514, 506370, 506895, 584684]","[701248, 607514, 506370, 701191, 506895, 701379, 510395, 584684, 820443, 894022, 893997, 569928, 358286, 723626, 234641, 946443, 593210, 455325, 125832, 483543]"
8198,"[245504, 852419, 914917, 394890, 900748, 838254, 270354, 637043, 440146, 858613, 900085, 949938, 637050, 129180]",Looking for a gun and cell phone holster that is safer and more convenient than carrying a pistol in a pocket. I currently have a brown Roma Leather Belt Pistol Concealed Carry Pack and need a product that works well with it. Any suggestions?,"[660582, 637043, 418339, 245504, 939385, 891990, 852379, 584071, 270354, 900085, 637050, 852419, 927076, 221009, 873218, 746889, 858613, 838254, 746497, 746472]","[637043, 900085, 245504, 637050, 852379, 852419, 270354, 927076, 873218, 858613, 891990, 660582, 584071, 221009, 838254, 418339, 939385, 746889, 746497, 746472]"
4505,"[434770, 250374]","Do you carry the DT Swiss replacement hub axle that is compatible with a DT Swiss 350 non-boost hub? I'm also thinking of pairing it with a DT Swiss Mountain Freehub Body. In addition, I'm considering purchasing DT Swiss 240S Conversion End Caps. Are these items a good fit together?","[954161, 853158, 434770, 607654, 684297, 250374, 896054, 573130, 686310, 92070, 882973, 106539, 954181, 389843, 81197, 81302, 349965, 375545, 283615, 366675]","[434770, 954161, 250374, 573130, 853158, 607654, 684297, 896054, 92070, 686310, 882973, 106539, 954181, 389843, 81197, 81302, 349965, 375545, 283615, 366675]"
8050,[833646],"Is there a pair of Under Armour adult batting gloves with a unique Striker Camo design? I currently own an Under Armour UA Motive Neon Yellow in X-Large, and I'm keen on matching it with gloves from the same brand.","[833643, 833646, 531033, 687184, 833650, 687190, 666748, 682415, 152003, 159790, 660264, 657018, 858624, 682417, 686226, 430062, 338434, 691318, 666734, 845379]","[833643, 833646, 833650, 687184, 687190, 682415, 152003, 531033, 159790, 657018, 660264, 858624, 682417, 686226, 430062, 338434, 691318, 666748, 666734, 845379]"
2614,"[220628, 235047]",What sports team logo pillowcases would pair well with a recently purchased NCAA Georgia Bulldogs Micro Fiber Pillow Case? It should be soft and ideal for sprucing up a boy's room. Any recommendations?,"[27445, 25030, 566148, 49084, 25417, 111285, 274304, 261557, 45304, 47252, 891702, 47260, 45321, 130294, 77175, 22232, 220657, 420695, 287209, 101763]","[420695, 22232, 220657, 287209, 101763, 27445, 25030, 566148, 49084, 25417, 111285, 274304, 261557, 45304, 47252, 891702, 47260, 45321, 130294, 77175]"
8468,[882870],Looking for Zhun Gao outdoor climbing carabiners set with versatile functionality to be used as a handle or hanger. Need to ensure it's a set and not a single piece.,"[882870, 872890, 603936, 762352, 762378, 732714, 616239, 707086, 616241, 927754, 840677, 901937, 875758, 199211, 940965, 761855, 844316, 770256, 844876, 522964]","[882870, 872890, 762378, 770256, 762352, 732714, 616241, 844876, 603936, 616239, 707086, 875758, 927754, 840677, 901937, 761855, 522964, 199211, 940965, 844316]"
3229,"[898208, 17636, 727812, 14276, 21253, 103493, 849737, 523306, 77582, 675216, 45201, 286482, 626771, 864466, 732498, 909428, 744049, 18969]","Looking for a high-quality, easy to assemble sword stand about 14 inches in height and 3 inches wide. Not interested in low-quality or inexpensive options.","[88272, 84305, 21383, 21253, 279969, 103168, 108490, 416871, 735597, 365978, 85328, 91110, 415825, 196589, 514920, 539954, 396964, 119789, 21235, 205694]","[279969, 84305, 21253, 539954, 416871, 91110, 108490, 196589, 85328, 103168, 415825, 396964, 21235, 205694, 21383, 88272, 735597, 365978, 119789, 514920]"
3382,[303115],"Is the NFL Men's New England Patriots Wes Welker #83 2011 Super Bowl XLVI Participant Jersey constructed with high standards and does it have a true to size fit? Also, are its dimensions roughly around 10 x 5 x 5 inches?","[877441, 705909, 55708, 206489, 117323, 4676, 225610, 351378, 401385, 14045, 225617, 386949, 225557, 387356, 363861, 303115, 354770, 117330, 117304, 303117]","[303115, 705909, 55708, 206489, 117323, 4676, 877441, 225610, 351378, 401385, 14045, 225617, 386949, 225557, 387356, 354770, 363861, 117330, 117304, 303117]"
1336,"[79408, 604497, 103946, 183102]","Is there a sturdy, flat Nalgene flask that can easily fit in a bag or backpack?","[79408, 604497, 103946, 103862, 53262, 104041, 120439, 124050, 73019, 598189, 104084, 191707, 808978, 539622, 64598, 838294, 98385, 655185, 701824, 876313]","[604497, 103946, 79408, 103862, 53262, 104041, 120439, 73019, 598189, 104084, 124050, 191707, 808978, 539622, 64598, 98385, 838294, 655185, 701824, 876313]"
4447,[428457],What is a highly recommended daypack that is frequently purchased with the Condor Recon Chest Rig?,"[419350, 292003, 366005, 399426, 334114, 428457, 544322, 292799, 198984, 544321, 147123, 752331, 754364, 285026, 925812, 644190, 333960, 288016, 297608, 671276]","[428457, 754364, 399426, 334114, 198984, 544321, 752331, 285026, 925812, 292799, 288016, 419350, 292003, 544322, 333960, 366005, 147123, 297608, 644190, 671276]"
4491,[433519],Can I find the AYURVITAL FITNESS STEP AEROBIC III aerobic fitness step? I have a specific preference for this make.,"[433519, 717918, 851664, 760708, 807962, 259792, 718880, 543343, 877095, 147207, 654292, 355594, 56808, 58694, 27657, 643603, 634480, 663129, 818842, 373137]","[433519, 717918, 851664, 760708, 807962, 259792, 718880, 543343, 877095, 147207, 654292, 355594, 56808, 58694, 27657, 643603, 634480, 663129, 818842, 373137]"
7362,"[752866, 269084]",Can I find an affordable Mauser C96 Broomhandle Pistol Leather Holster that includes a compartment for the cleaning rod and offers effective protection for my valuable firearms?,"[788161, 815419, 797364, 795948, 807712, 798459, 796773, 796798, 796812, 808355, 796063, 807681, 796815, 807667, 798852, 752866, 945583, 752546, 654694, 435992]","[752866, 788161, 945583, 752546, 654694, 815419, 797364, 795948, 807712, 798459, 796773, 796798, 796812, 808355, 796063, 807681, 796815, 807667, 798852, 435992]"
